,GeoFips,GeoName,year,MEDINC,MEDVAL,MOE,UMEDVAL,LMEDVAL,PERINC,POP,RPPALL,RPPGOODS,RPPRENT,RPPSOTH,IPD
1323,27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",2016,45434,528500,13724,542224,514776,7516459,165438,109.3,103.3,137.9,96.6,113.1
1324,28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2016,45128,136800,1729,138529,135071,11792105,261304,90.5,96.1,78.5,91.6,93.7
1325,28100,"Kankakee, IL (Metropolitan Statistical Area)",2016,38287,138900,2981,141881,135919,4252965,111080,95.1,98.6,81,100.5,98.5
1326,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",2016,50056,162400,741,163141,161659,105471309,2107066,93,96,82.2,95.9,96.2
1327,28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",2016,42233,182700,2333,185033,180367,11981235,283693,97.3,96.4,92.5,101.6,100.7
1328,28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",2016,39634,126500,2299,128799,124201,17297242,436421,91,97.2,80,92.6,94.2
1329,28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",2016,37064,120200,1859,122059,118341,11342320,306017,84.7,97.4,56.7,92.5,87.7
1330,28740,"Kingston, NY (Metropolitan Statistical Area)",2016,46296,219800,3469,223269,216331,8288975,179042,103.6,98.6,120.4,100,107.3
1331,28940,"Knoxville, TN (Metropolitan Statistical Area)",2016,42635,154800,1292,156092,153508,36023801,844942,88.1,96.7,68.6,91.9,91.2
1332,29020,"Kokomo, IN (Metropolitan Statistical Area)",2016,38977,97900,2657,100557,95243,3207938,82304,84.8,96.1,57.5,91.6,87.8
1333,29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",2016,46479,159300,1837,161137,157463,6338993,136384,91.9,96.1,84.2,91.6,95.1
1334,29180,"Lafayette, LA (Metropolitan Statistical Area)",2016,40388,135500,2887,138387,132613,19825350,490877,87.9,96.4,69.2,92.6,91
1335,29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",2016,36251,133000,2863,135863,130137,8232065,227088,91.1,95.8,81.7,91.3,94.3
1336,29340,"Lake Charles, LA (Metropolitan Statistical Area)",2016,44414,125100,3388,128488,121712,9214310,207464,87.5,97.2,66.5,92.6,90.6
1337,29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2016,30370,130000,4639,134639,125361,6238434,205412,90.5,93.6,73.7,100,93.7
1338,29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",2016,33561,110400,1646,112046,108754,22346001,665823,93.1,97.5,84.7,94.6,96.4
1339,29540,"Lancaster, PA (Metropolitan Statistical Area)",2016,47880,191400,1554,192954,189846,25767174,538160,99.4,98.6,99.7,100,102.9
1340,29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",2016,38621,133000,1386,134386,131614,21054114,545146,91.3,95.9,82.1,91.4,94.5
1341,29700,"Laredo, TX (Metropolitan Statistical Area)",2016,29539,110500,2268,112768,108232,8043545,272301,88.7,97.4,71.9,92.6,91.8
1342,29740,"Las Cruces, NM (Metropolitan Statistical Area)",2016,34578,137300,4488,141788,132812,7422695,214663,89.8,93.6,71.4,100,92.9
1343,29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",2016,43950,186700,1647,188347,185053,94001080,2138836,96.3,93.6,96.2,100,99.7
1344,29940,"Lawrence, KS (Metropolitan Statistical Area)",2016,40024,181900,3509,185409,178391,4789302,119662,91.6,95.4,83.2,92.4,94.8
1345,30020,"Lawton, OK (Metropolitan Statistical Area)",2016,39008,115900,3044,118944,112856,4980435,127676,89.3,96.8,72.6,92.7,92.4
1346,30140,"Lebanon, PA (Metropolitan Statistical Area)",2016,44212,164900,1953,166853,162947,6122493,138480,95.5,98.6,83.1,100,98.9
1347,30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",2016,41974,171700,4138,175838,167562,2620074,62422,90.5,98.9,73,93.7,93.7
1348,30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",2016,38459,152100,2464,154564,149636,4126462,107296,95.3,98.7,79.5,102.8,98.7
1349,30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",2016,45125,166700,1283,167983,165417,22896007,507387,90.5,97.4,76.1,91.9,93.7
1350,30620,"Lima, OH (Metropolitan Statistical Area)",2016,39336,107500,2338,109838,105162,4075760,103613,86.2,96.1,60.9,91.6,89.2
1351,30700,"Lincoln, NE (Metropolitan Statistical Area)",2016,45670,156800,1306,158106,155494,14952753,327409,91.3,95.4,81.3,92.3,94.5
1352,30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2016,43142,141700,1737,143437,139963,31673523,734166,90,97.2,73.9,92.6,93.1
1353,30860,"Logan, UT-ID (Metropolitan Statistical Area)",2016,35432,194500,3503,198003,190997,4801766,135521,90.5,98.9,74.2,93.7,93.7
1354,30980,"Longview, TX (Metropolitan Statistical Area)",2016,39297,114900,2993,117893,111907,11146264,283641,90.2,96.6,76.3,92.6,93.4
1355,31020,"Longview, WA (Metropolitan Statistical Area)",2016,41589,180000,4030,184030,175970,4355998,104740,95.7,101.8,86.3,95.7,99.1
1356,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",2016,58945,493900,1156,495056,492744,782242474,13270694,116.7,105.1,165,104.8,120.8
1357,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2016,46610,151800,943,152743,150857,58379717,1252525,90.3,97.1,75.8,91.8,93.4
1358,31180,"Lubbock, TX (Metropolitan Statistical Area)",2016,39734,114400,1836,116236,112564,12467654,313780,92.7,97.1,85.3,92.6,95.9
1359,31340,"Lynchburg, VA (Metropolitan Statistical Area) *",2016,37738,163300,1872,165172,161428,9832249,260537,90.2,97.3,72.4,94.6,93.3
1360,31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",2016,38171,119200,3176,122376,116024,8746728,229148,86.3,96.7,61.7,94.6,89.3
1361,31460,"Madera, CA (Metropolitan Statistical Area)",2016,37231,204800,7402,212202,197398,5731880,153956,95,96.4,84,101.6,98.4
1362,31540,"Madison, WI (Metropolitan Statistical Area)",2016,54645,224200,1410,225610,222790,35431163,648388,96.5,95.9,108.3,91.4,99.9
1363,31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",2016,56615,248500,2060,250560,246440,23287695,411333,108.9,102.1,125.7,107.1,112.7
1364,31740,"Manhattan, KS (Metropolitan Statistical Area)",2016,43008,178100,5098,183198,173002,5763056,134000,92.6,93.6,93.2,90.6,95.8
1365,31860,"Mankato, MN (Metropolitan Statistical Area)",2016,43153,169600,2271,171871,167329,4318545,100075,90.6,93.6,86.3,90.6,93.7
1366,31900,"Mansfield, OH (Metropolitan Statistical Area)",2016,36551,102600,2640,105240,99960,4431478,121242,85.7,96.1,59.3,91.6,88.7
1367,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2016,25290,81400,1136,82536,80264,21470472,848960,83.9,97.4,58,92.6,86.8
1368,32780,"Medford, OR (Metropolitan Statistical Area)",2016,43217,224500,4431,228931,220069,9264181,214366,97.8,96.4,95.4,101.6,101.3
1369,32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2016,43525,134900,1269,136169,133631,58158688,1336204,90.3,97.2,76.6,91.9,93.4
1370,32900,"Merced, CA (Metropolitan Statistical Area)",2016,37345,171800,3249,175049,168551,9994614,267628,94.4,96.4,81.2,101.6,97.7
1371,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",2016,51682,215700,1217,216917,214483,312972537,6055686,109.3,102.4,129.1,103.4,113.1
1372,33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",2016,39156,123700,3344,127044,120356,4315852,110222,86.2,94.4,70.9,89.8,89.2
1373,33220,"Midland, MI (Metropolitan Statistical Area)",2016,46702,131100,3635,134735,127465,3895971,83422,90.7,96.1,78.2,91.6,93.9
1374,33260,"Midland, TX (Metropolitan Statistical Area)",2016,75295,173700,4344,178044,169356,12760015,169466,100.4,97,129.8,92.6,103.9
1375,33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",2016,52535,194400,1049,195449,193351,82794744,1576004,95.5,96.2,94.9,95.1,98.9
1376,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2016,58194,220700,643,221343,220057,205922804,3538527,102.5,105.1,109.9,96.1,106.1
1377,33540,"Missoula, MT (Metropolitan Statistical Area)",2016,45022,243700,3941,247641,239759,5238224,116349,95.5,98.9,92.3,93.7,98.8
1378,33660,"Mobile, AL (Metropolitan Statistical Area)",2016,36330,123500,1843,125343,121657,15678818,431566,86.8,96.9,64.8,91.9,89.8
1379,33700,"Modesto, CA (Metropolitan Statistical Area)",2016,41604,216000,2921,218921,213079,22435251,539255,98.1,96.4,96.3,101.6,101.5
1380,33740,"Monroe, LA (Metropolitan Statistical Area)",2016,37939,122600,3514,126114,119086,7789545,205319,83.1,96.5,55.2,92.6,86.1
1381,33780,"Monroe, MI (Metropolitan Statistical Area)",2016,43492,141500,2691,144191,138809,6487185,149159,93.3,98.3,79,96.9,96.6
1382,33860,"Montgomery, AL (Metropolitan Statistical Area)",2016,40869,130200,2161,132361,128039,15279590,373865,88.3,97.3,69.7,91.9,91.4
1383,34060,"Morgantown, WV (Metropolitan Statistical Area)",2016,39140,151500,3421,154921,148079,5456276,139403,92.1,92.1,89.7,94.3,95.3
1384,34100,"Morristown, TN (Metropolitan Statistical Area)",2016,33843,127800,3660,131460,124140,4735435,139924,79.8,91.9,58.7,91.4,82.6
1385,34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2016,47447,255100,4577,259677,250523,5864530,123603,99.4,101.8,100.5,95.7,102.9
1386,34620,"Muncie, IN (Metropolitan Statistical Area)",2016,34563,87800,1747,89547,86053,3997455,115657,86.1,96.1,63.9,91.6,89.1
1387,34740,"Muskegon, MI (Metropolitan Statistical Area)",2016,36024,101400,2026,103426,99374,6240268,173227,86.5,96.1,63.7,91.6,89.5
1388,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2016,36702,167900,1559,169459,166341,16418302,447337,91.5,96.2,83.8,94.6,94.7
1389,34900,"Napa, CA (Metropolitan Statistical Area)",2016,68426,503100,12286,515386,490814,9637180,140840,122.7,110.6,163.5,112.4,127
1390,34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",2016,85274,291900,5878,297778,286022,31162883,365445,101.3,97.5,123.7,94.6,104.9
1391,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2016,53648,183400,1264,184664,182136,98782316,1841294,93.6,97.1,90.3,91.9,96.9
1392,35100,"New Bern, NC (Metropolitan Statistical Area)",2016,41104,148700,3594,152294,145106,5137343,124985,86.3,92.1,73.4,94.3,89.3
1393,35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2016,52695,244000,1800,245800,242200,45206790,857901,108.9,105.3,113.4,109.8,112.7
1394,35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2016,48132,179500,1587,181087,177913,61012409,1267613,94.7,97.2,93.6,92.6,98
1395,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2016,68703,403300,877,404177,402423,1328347854,19334778,123.6,109.4,155,120.5,128
1396,35660,"Niles, MI (Metropolitan Statistical Area)",2016,44049,137000,2567,139567,134433,6797871,154325,87.9,96.1,67.9,91.6,91
1397,35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2016,52435,189400,2266,191666,187134,41336408,788341,99.3,97.5,109.9,94.6,102.8
1398,35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2016,55010,241500,3065,244565,238435,14764966,268403,102,98.7,107.2,102.8,105.6
1399,36100,"Ocala, FL (Metropolitan Statistical Area)",2016,34775,114400,2541,116941,111859,12083101,347469,90.4,97.5,75.5,94.6,93.6
1400,36140,"Ocean City, NJ (Metropolitan Statistical Area)",2016,56059,296100,5720,301820,290380,5250224,93655,104.4,100.9,110.7,104,108.1
1401,36220,"Odessa, TX (Metropolitan Statistical Area)",2016,37802,112300,3252,115552,109048,5967285,157858,96.3,97.4,101,92.6,99.7
1402,36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2016,40429,206900,2039,208939,204861,26378976,652476,93.6,94.1,84.2,99.5,96.9
1403,36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2016,44458,141500,880,142380,140620,61039624,1372985,91.1,97.1,78.1,92.6,94.3
1404,36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2016,47109,242900,2654,245554,240246,12894517,273714,107.2,106.8,112.6,104.3,111
1405,36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2016,52984,152100,1065,153165,151035,48927405,923431,92.3,95.4,85.7,92.3,95.5
1406,36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2016,40012,166300,988,167288,165312,98253100,2455583,98.2,97.5,104.4,94.6,101.6
1407,36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2016,44687,144300,1871,146171,142429,7580226,169629,90.2,96.1,75.8,91.6,93.4
1408,36980,"Owensboro, KY (Metropolitan Statistical Area)",2016,38928,116400,2651,119051,113749,4597057,118092,86.5,96.8,62,91.9,89.5
1409,37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2016,57270,481400,3706,485106,477694,48525841,847323,117.2,101.1,171.2,107.3,121.3
1410,37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2016,42016,150500,1845,152345,148655,24237966,576874,95.8,97.5,94.7,94.6,99.1
1411,37460,"Panama City, FL (Metropolitan Statistical Area)",2016,41129,160500,3269,163769,157231,7552595,183634,94.4,97.5,90.1,94.6,97.7
1412,37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2016,37899,106400,3434,109834,102966,3466858,91476,86.9,97.3,60.8,94.6,90
1413,37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2016,40500,139000,2521,141521,136479,19495497,481367,92.5,97.5,82.6,94.6,95.8
1414,37900,"Peoria, IL (Metropolitan Statistical Area)",2016,45642,133300,1815,135115,131485,18747460,410754,89.2,95.9,72,91.4,92.3
1415,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2016,60338,237700,553,238253,237147,366049754,6066661,105.4,100.6,111,107.5,109.1
1416,38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2016,42635,196400,979,197379,195421,199246775,4673336,97.4,95.4,97.5,99.7,100.8
1417,38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2016,32370,79900,2562,82462,77338,2990385,92380,82.7,96.5,52,92.6,85.6
1418,38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2016,51898,136700,696,137396,136004,121453934,2340222,93,98.7,78.7,94.1,96.3
1419,38340,"Pittsfield, MA (Metropolitan Statistical Area)",2016,52766,204200,5411,209611,198789,6704798,127067,97.2,98.7,86.6,102.8,100.6
1420,38540,"Pocatello, ID (Metropolitan Statistical Area)",2016,35304,146600,3195,149795,143405,3260613,92357,88.6,98.8,67.8,93.7,91.7
1421,38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2016,52474,238400,1710,240110,236690,27753985,528912,102.6,99,109,103.1,106.2
1422,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2016,51672,286800,1196,287996,285604,125385359,2426575,102.3,100.4,117.4,97.1,105.9
1423,38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2016,50784,155600,2685,158285,152915,23558381,463891,96.9,97.5,99.2,94.6,100.3
1424,39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2016,50346,251400,1461,252861,249939,81300304,1614840,100.5,99.3,98,103.6,104.1
1425,39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2016,37289,238100,1605,239705,236495,22422284,601304,95.3,93.7,91.6,99.9,98.6
1426,39380,"Pueblo, CO (Metropolitan Statistical Area)",2016,36125,142700,2679,145379,140021,5952463,164774,90.2,93.6,72.1,100,93.4
1427,39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2016,39527,154400,3402,157802,150998,7022811,177671,94.8,97.5,91.4,94.6,98.1
1428,39540,"Racine, WI (Metropolitan Statistical Area)",2016,45203,163900,2340,166240,161560,8807713,194846,93.2,96.2,83.1,95.1,96.5
1429,39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",2016,51286,216600,1659,218259,214941,66869661,1303854,96.1,97.5,95.8,94.6,99.4
1430,39660,"Rapid City, SD (Metropolitan Statistical Area)",2016,46726,168100,2325,170425,165775,6375808,136450,90,95.2,77.8,92.1,93.2
1431,39740,"Reading, PA (Metropolitan Statistical Area)",2016,46142,169000,1488,170488,167512,19185253,415784,96.4,98.6,86.6,100,99.7
1432,39820,"Redding, CA (Metropolitan Statistical Area)",2016,43601,223500,3988,227488,219512,7785786,178571,97.7,96.4,94.8,101.6,101.1
1433,39900,"Reno, NV (Metropolitan Statistical Area)",2016,52787,236300,3257,239557,233043,23949879,453709,97.2,93.7,100.5,100,100.6
1434,40060,"Richmond, VA (Metropolitan Statistical Area) *",2016,53315,214500,1238,215738,213262,67095844,1258471,96.4,97.4,97.4,94.6,99.7
1435,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2016,37924,267500,1406,268906,266094,171115495,4512041,106.4,99.4,117.2,107.2,110.2
1436,40220,"Roanoke, VA (Metropolitan Statistical Area) *",2016,44503,169400,1727,171127,167673,13913855,312647,90.6,96.7,75.8,94.6,93.8
1437,40340,"Rochester, MN (Metropolitan Statistical Area)",2016,50369,171600,1309,172909,170291,10887859,216163,93,95,90.3,92.1,96.3
1438,40380,"Rochester, NY (Metropolitan Statistical Area)",2016,47184,135400,786,136186,134614,50678704,1074063,98,98.6,93.5,100,101.4
1439,40420,"Rockford, IL (Metropolitan Statistical Area)",2016,40657,119900,1674,121574,118226,13808710,339635,88.8,96.1,72.1,91.6,91.9
1440,40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2016,36933,101300,3165,104465,98135,5437896,147236,84.4,97.5,53.1,94.6,87.3
1441,40660,"Rome, GA (Metropolitan Statistical Area)",2016,36137,119600,4575,124175,115025,3494409,96698,82.1,92.1,60.8,94.3,85
1442,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2016,52634,309900,1614,311514,308286,120612129,2291533,102.3,96.4,117.3,101.6,105.9
1443,40980,"Saginaw, MI (Metropolitan Statistical Area)",2016,36635,92800,1599,94399,91201,7052562,192507,87.7,96.1,66.8,91.6,90.8
1444,41060,"St. Cloud, MN (Metropolitan Statistical Area)",2016,42750,165900,1500,167400,164400,8417932,196912,90.8,95.4,79.6,92.4,94
1445,41100,"St. George, UT (Metropolitan Statistical Area)",2016,34817,221700,5302,227002,216398,5548089,159352,94.3,98.9,88.2,93.7,97.6
1446,41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2016,36679,114100,2299,116399,111801,4643514,126597,86.1,95.2,61.6,92.2,89.1
1447,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2016,51443,159500,683,160183,158817,144322152,2805502,91.3,95.5,82.5,91.4,94.5
1448,41420,"Salem, OR (Metropolitan Statistical Area)",2016,39521,197200,2511,199711,194689,16472930,416818,96.2,100.4,87.4,97.1,99.6
1449,41500,"Salinas, CA (Metropolitan Statistical Area)",2016,53484,393300,4985,398285,388315,23209395,433953,108.3,96.4,151.2,101.6,112.1
1450,41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2016,45711,213000,2566,215566,210434,18223771,398676,90,92.1,83.5,94.3,93.1
1451,41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2016,47392,239700,1294,240994,238406,56146787,1184721,97.8,93.8,103.9,99.8,101.3
1452,41660,"San Angelo, TX (Metropolitan Statistical Area)",2016,42135,116700,3798,120498,112902,5078794,120535,93.2,97.2,86.9,92.6,96.5
1453,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2016,43476,144000,1023,145023,142977,105483724,2426276,93.8,97.1,90,92.6,97.1
1454,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2016,56506,454600,1968,456568,452632,186813359,3306089,116.8,99.1,167.1,108.1,120.9
1455,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2016,87228,661300,2306,663606,658994,408941255,4688198,128,112.9,190.3,115.1,132.4
1456,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2016,91517,740400,3947,744347,736453,181898674,1987593,128.5,110.4,212.7,112.1,133
1457,42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2016,53006,471800,7140,478940,464660,14937322,281803,107.5,96.4,145.9,101.6,111.3
1458,42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2016,60970,615200,10272,625472,604928,16730037,274396,125.5,110.6,177.1,112.4,129.9
1459,42140,"Santa Fe, NM (Metropolitan Statistical Area)",2016,54454,274800,4466,279266,270334,8100456,148758,98.2,93.6,106.1,100,101.7
